O00221,O15379,1,0,0,18241676,
O00221,Q16236,0,1,-1,18241676,
O00221,Q9NWQ8,1,1,-1,18241676,
O14682,Q16236,0,1,-1,19424503,
O14867,Q16236,0,1,-1,19897490,
O14920,Q16236,0,1,-1,18241676,
O15264,Q16236,1,1,-1,16951197,
O15379,O60675,1,1,-1,18241676,
O15379,Q16236,0,1,-1,18241676,
O15379,Q9NWQ8,1,1,-1,18241676,
O15525,P05412,0,1,-1,12490281,
O15525,Q16236,1,1,0,18585411,
O15525,Q9BX63,0,1,0,21812759,
P01375,P09601,0,1,0,18202225,
P01375,Q16236,0,1,0,18202225,
P03372,Q16236,0,1,-1,20623181,
P05412,Q13724,0,1,0,12490281,
P05412,Q16236,1,1,0,9872330,
P05412,Q16656,1,1,0,9872330,
P06454,Q14145,1,1,-1,15657435,
P06454,Q16236,0,1,0,15657435,
P08238,Q14145,1,1,-1,20864537,
P10599,Q9BYW2,0,1,0,20347035,
P11678,Q16236,0,1,0,20229611,
P12931,Q16236,0,1,0,18802114,
P12931,Q9Y5S8,0,1,0,15774483,
P15692,Q16236,0,1,0,22033923,
P17252,Q16236,1,1,0,12198130,
P17275,Q16236,1,1,0,9872330,
P17275,Q16656,1,1,0,9872330,
P17535,Q16236,1,1,0,9872330:16545679,
P17535,Q16656,1,1,0,9872330,
P17612,O00221,1,1,0,9660950,
P25490,P13569,0,1,-1,20309604,
P25713,P09601,0,1,0,18554677,
P25713,Q16236,0,1,0,18554677,
P27361,Q16236,0,1,0,19931411,
P28482,Q16236,1,1,0,16308312,
P31749,Q16236,0,1,0,19931411,
P35354,Q14145,0,1,-1,15917255,
P35354,Q16236,0,1,0,15917255,
P38398,Q16236,0,1,0,15520196,
P42574,Q16236,1,0,0,10510468,
P45983,Q16236,1,1,0,16308312,
P48736,Q16236,0,1,0,19272177,
P51532,Q16236,1,1,0,16923960,
P52564,Q16236,0,1,-1,16951197,
P53778,Q16236,1,1,-1,16951197,
P62877,P25963,1,1,-1,10230406,
P62877,Q16236,1,1,-1,15572695,
P63208,Q13618,1,1,0,9663463,
P68400,Q14145,1,1,-1,20864537,
P68400,Q16236,1,1,-1,17512459,
Q05655,Q16236,1,1,0,19920073,
Q09472,P24557,0,1,0,14565864,
Q09472,Q16236,1,1,0,19273602,
Q13263,Q16236,1,1,0,21382013,
Q13501,O95166,1,0,0,17580304,
Q13501,P60520,1,0,0,17580304,
Q13501,Q14145,1,1,-1,20452972,
Q13501,Q9GZQ8,1,1,0,17580304,
Q13501,Q9H0R8,1,0,0,17580304,
Q13501,Q9H492,1,0,0,17580304,
Q13547,O60675,0,1,-1,18241676,
Q13547,Q16236,0,1,-1,18241676,
Q13618,P62877,1,0,0,15572695:10230406,
Q13618,Q16236,0,1,0,17015834,
Q14145,O14920,1,1,-1,20600852,
Q14145,P08263,0,1,-1,18476723,
Q14145,P63000,0,1,-1,18476723,
Q14145,P68032,1,0,0,15657435,
Q14145,Q13618,1,1,0,15282312,
Q14145,Q16236,1,1,-1,9887101,
Q15759,Q16236,1,1,-1,16951197,
Q16236,O15438,0,1,0,19345732,
Q16236,O75828,0,1,0,20806931,
Q16236,P10145,0,1,0,16220540,
Q16236,P13500,0,1,-1,16246346,
Q16236,P13569,0,1,-1,20309604,
Q16236,P15692,0,1,0,20185790,
Q16236,P16662,0,1,0,18622263,
Q16236,P23763,0,1,-1,16246346,
Q16236,P25490,1,1,0,20309604,
Q16236,P25963,0,1,0,16246346,
Q16236,P48507,0,1,0,19808663,
Q16236,P98088,0,1,-1,20216230,
Q16236,Q92887,0,1,0,18038766,
Q16539,Q16236,1,1,-1,16951197,
Q6FI27,Q16236,1,1,-1,16551619,
Q6P1K2,Q16236,1,0,0,11256947,
Q86VP6,Q14145,0,1,0,16449638,
Q8TAE8,Q16236,1,1,-1,20427290,
Q92769,Q16236,0,1,-1,18241676,
Q96EB6,Q16236,0,1,-1,20623181,
Q96HS1,Q14145,1,1,0,17046835,
Q96HS1,Q16236,0,1,-1,18387606,
Q9NWQ8,O60675,0,0,0,18241676,
Q9NWQ8,Q16236,1,1,0,11683914,
Q9UKB1,P25963,1,1,-1,10066435,
Q9ULX9,P05412,1,1,0,12490281,
Q9ULX9,Q13724,0,1,0,12490281,
Q9ULX9,Q16236,1,1,0,12490281,
Q9ULX9,Q16656,1,0,0,12490281,
Q9ULX9,Q9ULX9,1,0,0,12490281,
Q9Y297,P25963,1,1,-1,10066435,
Q9Y297,P63208,1,0,0,10531035,
Q9Y5S8,P10599,0,1,0,20347035,
Q9Y5S8,Q16236,0,1,0,18802114:20347035,
Q9Y5W3,Q16236,0,1,0,18467642,
